,trn,tst,oot
0,0.5254538981844072,0.5284916201117319,0.5033528918692373
1,0.5245260663507109,0.5295766750770956,0.5025146689019279
2,0.5284368665792297,0.5201657458563536,0.5025146689019279
3,0.5254135698873172,0.5276944065484311,0.5041911148365466
4,0.5215219976218787,0.5373922713372254,0.5041911148365466
