bin,#recs,#g,#b,%g,%b,tot,cg,cb,%cg,FDR,KS,FPR
45.0,1665.0,1650.0,15.0,99.09909909909909,0.9009009009009077,74922.0,73221.0,1701.0,44.617840798990905,71.29086336965634,26.67302257066543,43.045855379188716
46.0,1665.0,1648.0,17.0,98.97897897897897,1.0210210210210278,76587.0,74869.0,1718.0,45.622063653591866,72.00335289186924,26.381289238277375,43.579161816065195
47.0,1665.0,1657.0,8.0,99.51951951951952,0.4804804804804803,78252.0,76526.0,1726.0,46.631770734947324,72.33864207879296,25.706871343845634,44.337195828505216
48.0,1665.0,1655.0,10.0,99.3993993993994,0.6006006006006004,79917.0,78181.0,1736.0,47.64025909924622,72.7577535624476,25.117494463201382,45.03513824884793
49.0,1665.0,1655.0,10.0,99.3993993993994,0.6006006006006004,81582.0,79836.0,1746.0,48.64874746354513,73.17686504610226,24.528117582557137,45.72508591065292
50.0,1664.0,1657.0,7.0,99.57932692307692,0.4206730769230802,83246.0,81493.0,1753.0,49.658454544900586,73.47024308466052,23.811788539759938,46.48773531089561
51.0,1665.0,1653.0,12.0,99.27927927927928,0.7207207207207205,84911.0,83146.0,1765.0,50.66572419214293,73.9731768650461,23.307452672903167,47.10821529745043
52.0,1665.0,1655.0,10.0,99.3993993993994,0.6006006006006004,86576.0,84801.0,1775.0,51.67421255644183,74.39228834870076,22.71807579225893,47.775211267605634
53.0,1665.0,1648.0,17.0,98.97897897897897,1.0210210210210278,88241.0,86449.0,1792.0,52.6784354110428,75.10477787091367,22.426342459870867,48.241629464285715
54.0,1665.0,1648.0,17.0,98.97897897897897,1.0210210210210278,89906.0,88097.0,1809.0,53.68265826564376,75.81726739312657,22.13460912748281,48.69928137092316
55.0,1665.0,1655.0,10.0,99.3993993993994,0.6006006006006004,91571.0,89752.0,1819.0,54.69114662994266,76.23637887678122,21.54523224683856,49.34139637163277
56.0,1665.0,1651.0,14.0,99.15915915915916,0.8408408408408405,93236.0,91403.0,1833.0,55.69719756012845,76.82313495389774,21.125937393769284,49.86524822695036
57.0,1665.0,1654.0,11.0,99.33933933933933,0.6606606606606675,94901.0,93057.0,1844.0,56.70507656589908,77.28415758591785,20.579081020018776,50.46475054229935
58.0,1665.0,1657.0,8.0,99.51951951951952,0.4804804804804803,96566.0,94714.0,1852.0,57.714783647254535,77.61944677284157,19.904663125587035,51.1414686825054
59.0,1665.0,1652.0,13.0,99.21921921921921,0.7807807807807876,98231.0,96366.0,1865.0,58.72144393596861,78.16429170159262,19.44284776562401,51.67077747989276
60.0,1665.0,1643.0,22.0,98.67867867867868,1.3213213213213209,99896.0,98009.0,1887.0,59.722619997928184,79.08633696563285,19.36371696770467,51.93905670376259
61.0,1665.0,1646.0,19.0,98.85885885885885,1.1411411411411478,101561.0,99655.0,1906.0,60.725624135472586,79.8826487845767,19.157024649104116,52.28488982161595
62.0,1665.0,1657.0,8.0,99.51951951951952,0.4804804804804803,103226.0,101312.0,1914.0,61.735331216828044,80.21793797150042,18.482606754672375,52.932079414838036
63.0,1665.0,1652.0,13.0,99.21921921921921,0.7807807807807876,104891.0,102964.0,1927.0,62.74199150554212,80.76278290025147,18.02079139470935,53.43227815256876
64.0,1665.0,1653.0,12.0,99.27927927927928,0.7207207207207205,106556.0,104617.0,1939.0,63.74926115278446,81.26571668063706,17.516455527852592,53.95410005157298
65.0,1664.0,1653.0,11.0,99.3389423076923,0.6610576923076934,108220.0,106270.0,1950.0,64.75653080002681,81.72673931265717,16.970208512630364,54.4974358974359
66.0,1665.0,1655.0,10.0,99.3993993993994,0.6006006006006004,109885.0,107925.0,1960.0,65.76501916432571,82.14585079631182,16.380831631986112,55.06377551020408
